"","meta_c_group_1"
"77054","NK cell"
"77055","NK cell"
"77056","NK cell"
"77057","NK cell"
"77058","NK cell"
"77059","NK cell"
"77060","NK cell"
"77061","NK cell"
"77062","NK cell"
"77063","NK cell"
"77064","NK cell"
"77065","NK cell"
"77066","NK cell"
"77067","NK cell"
"77068","NK cell"
"77069","NK cell"
"77070","NK cell"
"77071","NK cell"
"77072","NK cell"
"77073","NK cell"
"77074","NK cell"
"77075","NK cell"
"77076","NK cell"
"77077","NK cell"
"77078","NK cell"
"77079","NK cell"
"77080","NK cell"
"77081","NK cell"
"77082","NK cell"
"77083","NK cell"
"77084","NK cell"
"77085","NK cell"
"77086","NK cell"
"77087","NK cell"
"77088","NK cell"
"77089","NK cell"
"77090","NK cell"
"77091","NK cell"
"77092","NK cell"
"77093","NK cell"
"77094","NK cell"
"77095","NK cell"
"77096","NK cell"
"77097","NK cell"
"77098","NK cell"
"77099","NK cell"
"77100","NK cell"
"77101","NK cell"
"77102","NK cell"
"77103","NK cell"
"77104","NK cell"
"77105","NK cell"
"77106","NK cell"
"77107","NK cell"
"77108","NK cell"
"77109","NK cell"
"77110","NK cell"
"77111","NK cell"
"77112","NK cell"
"77113","NK cell"
"77114","NK cell"
"77115","NK cell"
"77116","NK cell"
"77117","NK cell"
"77118","NK cell"
"77119","NK cell"
"77120","NK cell"
"77121","NK cell"
"77122","NK cell"
"77123","NK cell"
"77124","NK cell"
"77125","NK cell"
"77126","NK cell"
"77127","NK cell"
"77128","NK cell"
"77129","NK cell"
"77130","NK cell"
"77131","NK cell"
"77132","NK cell"
"77133","NK cell"
"77134","NK cell"
"77135","NK cell"
"77136","NK cell"
"77137","NK cell"
"77138","NK cell"
"77139","NK cell"
"77140","NK cell"
"77141","NK cell"
"77142","NK cell"
"77143","NK cell"
"77144","NK cell"
"77145","NK cell"
"77146","NK cell"
"77147","NK cell"
"77148","NK cell"
"77149","NK cell"
"77150","NK cell"
"77151","NK cell"
"77152","NK cell"
"77153","NK cell"
"77154","NK cell"
"77155","NK cell"
"77156","NK cell"
"77157","NK cell"
"77158","NK cell"
"77159","NK cell"
"77160","NK cell"
"77161","NK cell"
"77162","NK cell"
"77163","NK cell"
"77164","NK cell"
"77165","NK cell"
"77166","NK cell"
"77167","NK cell"
"77168","NK cell"
"77169","NK cell"
"77170","NK cell"
"77171","NK cell"
"77172","NK cell"
"77173","NK cell"
"77174","NK cell"
"77175","NK cell"
"77176","NK cell"
"77177","NK cell"
"77178","NK cell"
"77179","NK cell"
"77180","NK cell"
"77181","NK cell"
"77182","NK cell"
"77183","NK cell"
"77184","NK cell"
"77185","NK cell"
"77186","NK cell"
"77187","NK cell"
"77188","NK cell"
"77189","NK cell"
"77190","NK cell"
"77191","NK cell"
"77192","NK cell"
"77193","NK cell"
"77194","NK cell"
"77195","NK cell"
"77196","NK cell"
"77197","NK cell"
"77198","NK cell"
"77199","NK cell"
"77200","NK cell"
"77201","NK cell"
"77202","NK cell"
"77203","NK cell"
"77204","NK cell"
"77205","NK cell"
"77206","NK cell"
"77207","NK cell"
"77208","NK cell"
"77209","NK cell"
"77210","NK cell"
"77211","NK cell"
"77212","NK cell"
"77213","NK cell"
"77214","NK cell"
"77215","NK cell"
"77216","NK cell"
"77217","NK cell"
"77218","NK cell"
"77219","NK cell"
"77220","NK cell"
"77221","NK cell"
"77222","NK cell"
"77223","NK cell"
"77224","NK cell"
"77225","NK cell"
"77226","NK cell"
"77227","NK cell"
"77228","NK cell"
"77229","NK cell"
"77230","NK cell"
"77231","NK cell"
"77232","NK cell"
"77233","NK cell"
"77234","NK cell"
"77235","NK cell"
"77236","NK cell"
"77237","NK cell"
"77238","NK cell"
"77239","NK cell"
"77240","NK cell"
"77241","NK cell"
"77242","NK cell"
"77243","NK cell"
"77244","NK cell"
"77245","NK cell"
"77246","NK cell"
"77247","NK cell"
"77248","NK cell"
"77249","NK cell"
"77250","NK cell"
"77251","NK cell"
"77252","NK cell"
"77253","NK cell"
"77254","NK cell"
"77255","NK cell"
"77256","NK cell"
"77257","NK cell"
"77258","NK cell"
"77259","NK cell"
"77260","NK cell"
"77261","NK cell"
"77262","NK cell"
"77263","NK cell"
"77264","NK cell"
"77265","NK cell"
"77266","NK cell"
"77267","NK cell"
"77268","NK cell"
"77269","NK cell"
"77270","NK cell"
"77271","NK cell"
"77272","NK cell"
"77273","NK cell"
"77274","NK cell"
"77275","NK cell"
"77276","NK cell"
"77277","NK cell"
"77278","NK cell"
"77279","NK cell"
"77280","NK cell"
"77281","NK cell"
"77282","NK cell"
"77283","NK cell"
"77284","NK cell"
"77285","NK cell"
"77286","NK cell"
"77287","NK cell"
"77288","NK cell"
"77289","NK cell"
"77290","NK cell"
"77291","NK cell"
"77292","NK cell"
"77293","NK cell"
"77294","NK cell"
"77295","NK cell"
"77296","NK cell"
"77297","NK cell"
"77298","NK cell"
"77299","NK cell"
"77300","NK cell"
"77301","NK cell"
"77302","NK cell"
"77303","NK cell"
"77304","NK cell"
"77305","NK cell"
"77306","NK cell"
"77307","NK cell"
"77308","NK cell"
"77309","NK cell"
"77310","NK cell"
"77311","NK cell"
"77312","NK cell"
"77313","NK cell"
"77314","NK cell"
"77315","NK cell"
"77316","NK cell"
"77317","NK cell"
"77318","NK cell"
"77319","NK cell"
"77320","NK cell"
"77321","NK cell"
"77322","NK cell"
"77323","NK cell"
"77324","NK cell"
"77325","NK cell"
"77326","NK cell"
"77327","NK cell"
"77328","NK cell"
"77329","NK cell"
"77330","NK cell"
"77331","NK cell"
"77332","NK cell"
"77333","NK cell"
"77334","NK cell"
"77335","NK cell"
"77336","NK cell"
"77337","NK cell"
"77338","NK cell"
"77339","NK cell"
"77340","NK cell"
"77341","NK cell"
"77342","NK cell"
"77343","NK cell"
"77344","NK cell"
"77345","NK cell"
"77346","NK cell"
"77347","NK cell"
"77348","NK cell"
"77349","NK cell"
"77350","NK cell"
"77351","NK cell"
"77352","NK cell"
"77353","NK cell"
"77354","NK cell"
"77355","NK cell"
"77356","NK cell"
"77357","NK cell"
"77358","NK cell"
"77359","NK cell"
"77360","NK cell"
"77361","NK cell"
"77362","NK cell"
"77363","NK cell"
"77364","NK cell"
"77365","NK cell"
"77366","NK cell"
"77367","NK cell"
"77368","NK cell"
"77369","NK cell"
"77370","NK cell"
"77371","NK cell"
"77372","NK cell"
"77373","NK cell"
"77374","NK cell"
"77375","NK cell"
"77376","NK cell"
"77377","NK cell"
"77378","NK cell"
"77379","NK cell"
"77380","NK cell"
"77381","NK cell"
"77382","NK cell"
"77383","NK cell"
"77384","NK cell"
"77385","NK cell"
"77386","NK cell"
"77387","NK cell"
"77388","NK cell"
"77389","NK cell"
"77390","NK cell"
"77391","NK cell"
"77392","NK cell"
"77393","NK cell"
"77394","NK cell"
"77395","NK cell"
"77396","NK cell"
"77397","NK cell"
"77398","NK cell"
"77399","NK cell"
"77400","NK cell"
"77401","NK cell"
"77402","NK cell"
"77403","NK cell"
"77404","NK cell"
"77405","NK cell"
"77406","NK cell"
"77407","NK cell"
"77408","NK cell"
"77409","NK cell"
"77410","NK cell"
"77411","NK cell"
"77412","NK cell"
"77413","NK cell"
"77414","NK cell"
"77415","NK cell"
"77416","NK cell"
"77417","NK cell"
"77418","NK cell"
"77419","NK cell"
"77420","NK cell"
"77421","NK cell"
"77422","NK cell"
"77423","NK cell"
"77424","NK cell"
"77425","NK cell"
"77426","NK cell"
"77427","NK cell"
"77428","NK cell"
"77429","NK cell"
"77430","NK cell"
"77431","NK cell"
"77432","NK cell"
"77433","NK cell"
"77434","NK cell"
"77435","NK cell"
"77436","NK cell"
"77437","NK cell"
"77438","NK cell"
"77439","NK cell"
"77440","NK cell"
"77441","NK cell"
"77442","NK cell"
"77443","NK cell"
"77444","NK cell"
"77445","NK cell"
"77446","NK cell"
"77447","NK cell"
"77448","NK cell"
"77449","NK cell"
"77450","NK cell"
"77451","NK cell"
"77452","NK cell"
"77453","NK cell"
"77454","NK cell"
"77455","NK cell"
"77456","NK cell"
"77457","NK cell"
"77458","NK cell"
"77459","NK cell"
"77460","NK cell"
"77461","NK cell"
"77462","NK cell"
"77463","NK cell"
"77464","NK cell"
"77465","NK cell"
"77466","NK cell"
"77467","NK cell"
"77468","NK cell"
"77469","NK cell"
"77470","NK cell"
"77471","NK cell"
"77472","NK cell"
"77473","NK cell"
"77474","NK cell"
"77475","NK cell"
"77476","NK cell"
"77477","NK cell"
"77478","NK cell"
"77479","NK cell"
"77480","NK cell"
"77481","NK cell"
"77482","NK cell"
"77483","NK cell"
"77484","NK cell"
"77485","NK cell"
"77486","NK cell"
"77487","NK cell"
"77488","NK cell"
"77489","NK cell"
"77490","NK cell"
"77491","NK cell"
"77492","NK cell"
"77493","NK cell"
"77494","NK cell"
"77495","NK cell"
"77496","NK cell"
"77497","NK cell"
"77498","NK cell"
"77499","NK cell"
"77500","NK cell"
"77501","NK cell"
"77502","NK cell"
"77503","NK cell"
"77504","NK cell"
"77505","NK cell"
"77506","NK cell"
"77507","NK cell"
"77508","NK cell"
"77509","NK cell"
"77510","NK cell"
"77511","NK cell"
"77512","NK cell"
"77513","NK cell"
"77514","NK cell"
"77515","NK cell"
"77516","NK cell"
"77517","NK cell"
"77518","NK cell"
"77519","NK cell"
"77520","NK cell"
"77521","NK cell"
"77522","NK cell"
"77523","NK cell"
"77524","NK cell"
"77525","NK cell"
"77526","NK cell"
"77527","NK cell"
"77528","NK cell"
"77529","NK cell"
"77530","NK cell"
"77531","NK cell"
"77532","NK cell"
"77533","NK cell"
"77534","NK cell"
"77535","NK cell"
"77536","NK cell"
"77537","NK cell"
"77538","NK cell"
"77539","NK cell"
"77540","NK cell"
"77541","NK cell"
"77542","NK cell"
"77543","NK cell"
"77544","NK cell"
"77545","NK cell"
"77546","NK cell"
"77547","NK cell"
"77548","NK cell"
"77549","NK cell"
"77550","NK cell"
"77551","NK cell"
"77552","NK cell"
"77553","NK cell"
"77554","NK cell"
"77555","NK cell"
"77556","NK cell"
"77557","NK cell"
"77558","NK cell"
"77559","NK cell"
"77560","NK cell"
"77561","NK cell"
"77562","NK cell"
"77563","NK cell"
"77564","NK cell"
"77565","NK cell"
"77566","NK cell"
"77567","NK cell"
"77568","NK cell"
"77569","NK cell"
"77570","NK cell"
"77571","NK cell"
"77572","NK cell"
"77573","NK cell"
"77574","NK cell"
"77575","NK cell"
"77576","NK cell"
"77577","NK cell"
"77578","NK cell"
"77579","NK cell"
"77580","NK cell"
"77581","NK cell"
"77582","NK cell"
"77583","NK cell"
"77584","NK cell"
"77585","NK cell"
"77586","NK cell"
"77587","NK cell"
"77588","NK cell"
"77589","NK cell"
"77590","NK cell"
"77591","NK cell"
"77592","NK cell"
"77593","NK cell"
"77594","NK cell"
"77595","NK cell"
"77596","NK cell"
"77597","NK cell"
"77598","NK cell"
"77599","NK cell"
"77600","NK cell"
"77601","NK cell"
"77602","NK cell"
"77603","NK cell"
"77604","NK cell"
"77605","NK cell"
"77606","NK cell"
"77607","NK cell"
"77608","NK cell"
"77609","NK cell"
"77610","NK cell"
"77611","NK cell"
"77612","NK cell"
"77613","NK cell"
"77614","NK cell"
"77615","NK cell"
"77616","NK cell"
"77617","NK cell"
"77618","NK cell"
"77619","NK cell"
"77620","NK cell"
"77621","NK cell"
"77622","NK cell"
"77623","NK cell"
"77624","NK cell"
"77625","NK cell"
"77626","NK cell"
"77627","NK cell"
"77628","NK cell"
"77629","NK cell"
"77630","NK cell"
"77631","NK cell"
"77632","NK cell"
"77633","NK cell"
"77634","NK cell"
"77635","NK cell"
"77636","NK cell"
"77637","NK cell"
"77638","NK cell"
"77639","NK cell"
"77640","NK cell"
"77641","NK cell"
"77642","NK cell"
"77643","NK cell"
"77644","NK cell"
"77645","NK cell"
"77646","NK cell"
"77647","NK cell"
"77648","NK cell"
"77649","NK cell"
"77650","NK cell"
"77651","NK cell"
"77652","NK cell"
"77653","NK cell"
"77654","NK cell"
"77655","NK cell"
"77656","NK cell"
"77657","NK cell"
"77658","NK cell"
"77659","NK cell"
"77660","NK cell"
"77661","NK cell"
"77662","NK cell"
"77663","NK cell"
"77664","NK cell"
"77665","NK cell"
"77666","NK cell"
"77667","NK cell"
"77668","NK cell"
"77669","NK cell"
"77670","NK cell"
"77671","NK cell"
"77672","NK cell"
"77673","NK cell"
"77674","NK cell"
"77675","NK cell"
"77676","NK cell"
"77677","NK cell"
"77678","NK cell"
"77679","NK cell"
"77680","NK cell"
"77681","NK cell"
"77682","NK cell"
"77683","NK cell"
"77684","NK cell"
"77685","NK cell"
"77686","NK cell"
"77687","NK cell"
"77688","NK cell"
"77689","NK cell"
"77690","NK cell"
"77691","NK cell"
"77692","NK cell"
"77693","NK cell"
"77694","NK cell"
"77695","NK cell"
"77696","NK cell"
"77697","NK cell"
"77698","NK cell"
"77699","NK cell"
"77700","NK cell"
"77701","NK cell"
"77702","NK cell"
"77703","NK cell"
"77704","NK cell"
"77705","NK cell"
"77706","NK cell"
"77707","NK cell"
"77708","NK cell"
"77709","NK cell"
"77710","NK cell"
"77711","NK cell"
"77712","NK cell"
"77713","NK cell"
"77714","NK cell"
"77715","NK cell"
"77716","NK cell"
"77717","NK cell"
"77718","NK cell"
"77719","NK cell"
"77720","NK cell"
"77721","NK cell"
"77722","NK cell"
"77723","NK cell"
"77724","NK cell"
"77725","NK cell"
"77726","NK cell"
"77727","NK cell"
"77728","NK cell"
"77729","NK cell"
"77730","NK cell"
"77731","NK cell"
"77732","NK cell"
"77733","NK cell"
"77734","NK cell"
"77735","NK cell"
"77736","NK cell"
"77737","NK cell"
"77738","NK cell"
"77739","NK cell"
"77740","NK cell"
"77741","NK cell"
"77742","NK cell"
"77743","NK cell"
"77744","NK cell"
"77745","NK cell"
"77746","NK cell"
"77747","NK cell"
"77748","NK cell"
"77749","NK cell"
"77750","NK cell"
"77751","NK cell"
"77752","NK cell"
"77753","NK cell"
"77754","NK cell"
"77755","NK cell"
"77756","NK cell"
"77757","NK cell"
"77758","NK cell"
"77759","NK cell"
"77760","NK cell"
"77761","NK cell"
"77762","NK cell"
"77763","NK cell"
"77764","NK cell"
"77765","NK cell"
"77766","NK cell"
"77767","NK cell"
"77768","NK cell"
"77769","NK cell"
"77770","NK cell"
"77771","NK cell"
"77772","NK cell"
"77773","NK cell"
"77774","NK cell"
"77775","NK cell"
"77776","NK cell"
"77777","NK cell"
"77778","NK cell"
"77779","NK cell"
"77780","NK cell"
"77781","NK cell"
"77782","NK cell"
"77783","NK cell"
"77784","NK cell"
"77785","NK cell"
"77786","NK cell"
"77787","NK cell"
"77788","NK cell"
"77789","NK cell"
"77790","NK cell"
"77791","NK cell"
"77792","NK cell"
"77793","NK cell"
"77794","NK cell"
"77795","NK cell"
"77796","NK cell"
"77797","NK cell"
"77798","NK cell"
"77799","NK cell"
"77800","NK cell"
"77801","NK cell"
"77802","NK cell"
"77803","NK cell"
"77804","NK cell"
"77805","NK cell"
"77806","NK cell"
"77807","NK cell"
"77808","NK cell"
"77809","NK cell"
"77810","NK cell"
"77811","NK cell"
"77812","NK cell"
"77813","NK cell"
"77814","NK cell"
"77815","NK cell"
"77816","NK cell"
"77817","NK cell"
"77818","NK cell"
"77819","NK cell"
"77820","NK cell"
"77821","NK cell"
"77822","NK cell"
"77823","NK cell"
"77824","NK cell"
"77825","NK cell"
"77826","NK cell"
"77827","NK cell"
"77828","NK cell"
"77829","NK cell"
"77830","NK cell"
"77831","NK cell"
"77832","NK cell"
"77833","NK cell"
"77834","NK cell"
"77835","NK cell"
"77836","NK cell"
"77837","NK cell"
"77838","NK cell"
"77839","NK cell"
"77840","NK cell"
"77841","NK cell"
"77842","NK cell"
"77843","NK cell"
"77844","NK cell"
"77845","NK cell"
"77846","NK cell"
"77847","NK cell"
"77848","NK cell"
"77849","NK cell"
"77850","NK cell"
"77851","NK cell"
"77852","NK cell"
"77853","NK cell"
"77854","NK cell"
"77855","NK cell"
"77856","NK cell"
"77857","NK cell"
"77858","NK cell"
"77859","NK cell"
"77860","NK cell"
"77861","NK cell"
"77862","NK cell"
"77863","NK cell"
"77864","NK cell"
"77865","NK cell"
"77866","NK cell"
"77867","NK cell"
"77868","NK cell"
"77869","NK cell"
"77870","NK cell"
"77871","NK cell"
"77872","NK cell"
"77873","NK cell"
"77874","NK cell"
"77875","NK cell"
"77876","NK cell"
"77877","NK cell"
"77878","NK cell"
"77879","NK cell"
"77880","NK cell"
"77881","NK cell"
"77882","NK cell"
"77883","NK cell"
"77884","NK cell"
"77885","NK cell"
"77886","NK cell"
"77887","NK cell"
"77888","NK cell"
"77889","NK cell"
"77890","NK cell"
"77891","NK cell"
"77892","NK cell"
"77893","NK cell"
"77894","NK cell"
"77895","NK cell"
"77896","NK cell"
"77897","NK cell"
"77898","NK cell"
"77899","NK cell"
"77900","NK cell"
"77901","NK cell"
"77902","NK cell"
"77903","NK cell"
"77904","NK cell"
"77905","NK cell"
"77906","NK cell"
"77907","NK cell"
"77908","NK cell"
"77909","NK cell"
"77910","NK cell"
"77911","NK cell"
"77912","NK cell"
"77913","NK cell"
"77914","NK cell"
"77915","NK cell"
"77916","NK cell"
"77917","NK cell"
"77918","NK cell"
"77919","NK cell"
"77920","NK cell"
"77921","NK cell"
"77922","NK cell"
"77923","NK cell"
"77924","NK cell"
"77925","NK cell"
"77926","NK cell"
"77927","NK cell"
"77928","NK cell"
"77929","NK cell"
"77930","NK cell"
"77931","NK cell"
"77932","NK cell"
"77933","NK cell"
"77934","NK cell"
"77935","NK cell"
"77936","NK cell"
"77937","NK cell"
"77938","NK cell"
"77939","NK cell"
"77940","NK cell"
"77941","NK cell"
"77942","NK cell"
"77943","NK cell"
"77944","NK cell"
"77945","NK cell"
"77946","NK cell"
"77947","NK cell"
"77948","NK cell"
"77949","NK cell"
"77950","NK cell"
"77951","NK cell"
"77952","NK cell"
"77953","NK cell"
"77954","NK cell"
"77955","NK cell"
"77956","NK cell"
"77957","NK cell"
"77958","NK cell"
"77959","NK cell"
"77960","NK cell"
"77961","NK cell"
"77962","NK cell"
"77963","NK cell"
"77964","NK cell"
"77965","NK cell"
"77966","NK cell"
"77967","NK cell"
"77968","NK cell"
"77969","NK cell"
"77970","NK cell"
"77971","NK cell"
"77972","NK cell"
"77973","NK cell"
"77974","NK cell"
"77975","NK cell"
"77976","NK cell"
"77977","NK cell"
"77978","NK cell"
"77979","NK cell"
"77980","NK cell"
"77981","NK cell"
"77982","NK cell"
"77983","NK cell"
"77984","NK cell"
"77985","NK cell"
"77986","NK cell"
"77987","NK cell"
"77988","NK cell"
"77989","NK cell"
"77990","NK cell"
"77991","NK cell"
"77992","NK cell"
"77993","NK cell"
"77994","NK cell"
"77995","NK cell"
"77996","NK cell"
"77997","NK cell"
"77998","NK cell"
"77999","NK cell"
"78000","NK cell"
"78001","NK cell"
"78002","NK cell"
"78003","NK cell"
"78004","NK cell"
"78005","NK cell"
"78006","NK cell"
"78007","NK cell"
"78008","NK cell"
"78009","NK cell"
"78010","NK cell"
"78011","NK cell"
"78012","NK cell"
"78013","NK cell"
"78014","NK cell"
"78015","NK cell"
"78016","NK cell"
"78017","NK cell"
"78018","NK cell"
"78019","NK cell"
"78020","NK cell"
"78021","NK cell"
"78022","NK cell"
"78023","NK cell"
"78024","NK cell"
"78025","NK cell"
"78026","NK cell"
"78027","NK cell"
"78028","NK cell"
"78029","NK cell"
"78030","NK cell"
"78031","NK cell"
"78032","NK cell"
"78033","NK cell"
"78034","NK cell"
"78035","NK cell"
"78036","NK cell"
"78037","NK cell"
"78038","NK cell"
"78039","NK cell"
"78040","NK cell"
"78041","NK cell"
"78042","NK cell"
"78043","NK cell"
"78044","NK cell"
"78045","NK cell"
"78046","NK cell"
"78047","NK cell"
"78048","NK cell"
"78049","NK cell"
"78050","NK cell"
"78051","NK cell"
"78052","NK cell"
"78053","NK cell"
"78054","NK cell"
"78055","NK cell"
"78056","NK cell"
"78057","NK cell"
"78058","NK cell"
"78059","NK cell"
"78060","NK cell"
"78061","NK cell"
"78062","NK cell"
"78063","NK cell"
"78064","NK cell"
"78065","NK cell"
"78066","NK cell"
"78067","NK cell"
"78068","NK cell"
"78069","NK cell"
"78070","NK cell"
"78071","NK cell"
"78072","NK cell"
"78073","NK cell"
"78074","NK cell"
"78075","NK cell"
"78076","NK cell"
"78077","NK cell"
"78078","NK cell"
"78079","NK cell"
"78080","NK cell"
"78081","NK cell"
"78082","NK cell"
"78083","NK cell"
"78084","NK cell"
"78085","NK cell"
"78086","NK cell"
"78087","NK cell"
"78088","NK cell"
"78089","NK cell"
"78090","NK cell"
"78091","NK cell"
"78092","NK cell"
"78093","NK cell"
"78094","NK cell"
"78095","NK cell"
"78096","NK cell"
"78097","NK cell"
"78098","NK cell"
"78099","NK cell"
"78100","NK cell"
"78101","NK cell"
"78102","NK cell"
"78103","NK cell"
"78104","NK cell"
"78105","NK cell"
"78106","NK cell"
"78107","NK cell"
"78108","NK cell"
"78109","NK cell"
"78110","NK cell"
"78111","NK cell"
"78112","NK cell"
"78113","NK cell"
"78114","NK cell"
"78115","NK cell"
"78116","NK cell"
"78117","NK cell"
"78118","NK cell"
"78119","NK cell"
"78120","NK cell"
"78121","NK cell"
"78122","NK cell"
"78123","NK cell"
"78124","NK cell"
"78125","NK cell"
"78126","NK cell"
"78127","NK cell"
"78128","NK cell"
"78129","NK cell"
"78130","NK cell"
"78131","NK cell"
"78132","NK cell"
"78133","NK cell"
"78134","NK cell"
"78135","NK cell"
"78136","NK cell"
"78137","NK cell"
"78138","NK cell"
"78139","NK cell"
"78140","NK cell"
"78141","NK cell"
"78142","NK cell"
"78143","NK cell"
"78144","NK cell"
"78145","NK cell"
"78146","NK cell"
"78147","NK cell"
"78148","NK cell"
"78149","NK cell"
"78150","NK cell"
"78151","NK cell"
"78152","NK cell"
"78153","NK cell"
"78154","NK cell"
"78155","NK cell"
"78156","NK cell"
"78157","NK cell"
"78158","NK cell"
"78159","NK cell"
"78160","NK cell"
"78161","NK cell"
"78162","NK cell"
"78163","NK cell"
"78164","NK cell"
"78165","NK cell"
"78166","NK cell"
"78167","NK cell"
"78168","NK cell"
"78169","NK cell"
"78170","NK cell"
"78171","NK cell"
"78172","NK cell"
"78173","NK cell"
"78174","NK cell"
"78175","NK cell"
"78176","NK cell"
"78177","NK cell"
"78178","NK cell"
"78179","NK cell"
"78180","NK cell"
"78181","NK cell"
"78182","NK cell"
"78183","NK cell"
"78184","NK cell"
"78185","NK cell"
"78186","NK cell"
"78187","NK cell"
"78188","NK cell"
"78189","NK cell"
"78190","NK cell"
"78191","NK cell"
"78192","NK cell"
"78193","NK cell"
"78194","NK cell"
"78195","NK cell"
"78196","NK cell"
"78197","NK cell"
"78198","NK cell"
"78199","NK cell"
"78200","NK cell"
"78201","NK cell"
"78202","NK cell"
"78203","NK cell"
"78204","NK cell"
"78205","NK cell"
"78206","NK cell"
"78207","NK cell"
"78208","NK cell"
"78209","NK cell"
"78210","NK cell"
